Date,Open,High,Low,Close,Adj Close,Volume
2019-04-15,54.099998,55.970001,54.099998,55.080002,55.080002,5311456
2019-04-16,55.630001,56.480000,55.610001,56.299999,56.299999,4092226
2019-04-17,57.000000,57.849998,57.000000,57.849998,57.849998,5155431
2019-04-18,57.279999,57.380001,55.400002,55.910000,55.910000,4139662
2019-04-23,56.110001,56.439999,55.009998,56.180000,56.180000,3698056
2019-04-24,56.619999,57.560001,56.290001,57.560001,57.560001,3419704
2019-04-25,57.900002,59.849998,57.869999,59.570000,59.570000,3569879
2019-04-26,59.200001,59.400002,58.389999,59.000000,59.000000,2070471
2019-04-29,59.000000,59.099998,58.189999,58.750000,58.750000,1256346
2019-04-30,58.560001,58.869999,58.279999,58.680000,58.680000,1693919
2019-05-02,58.910000,60.330002,58.860001,60.000000,60.000000,2542025
2019-05-03,60.810001,60.990002,59.639999,59.740002,59.740002,2189206
2019-05-06,59.020000,60.060001,58.410000,60.060001,60.060001,1221917
2019-05-07,60.700001,60.939999,59.599998,59.790001,59.790001,2064094
2019-05-08,59.889999,60.549999,59.700001,60.509998,60.509998,1531113
2019-05-09,61.000000,61.540001,60.230000,60.980000,60.980000,2505394
2019-05-10,61.689999,62.860001,61.689999,62.860001,62.860001,1675347
2019-05-13,63.500000,63.849998,62.599998,62.720001,62.720001,2000821
2019-05-14,62.290001,62.750000,60.810001,61.500000,61.500000,1873590
2019-05-15,60.599998,61.590000,59.880001,61.590000,61.590000,1497958
2019-05-16,61.000000,62.590000,60.900002,62.580002,62.580002,1449056
2019-05-17,62.000000,62.400002,61.799999,62.000000,62.000000,1711477
2019-05-20,61.630001,61.840000,59.820000,60.439999,60.439999,1560965
2019-05-21,60.740002,60.869999,59.639999,59.700001,59.700001,1246747
2019-05-22,59.099998,59.680000,58.599998,59.410000,59.410000,1631051
2019-05-23,59.000000,59.549999,58.599998,59.299999,59.299999,1512867
2019-05-24,59.660000,59.660000,58.740002,58.869999,58.869999,1391583
2019-05-27,59.189999,59.369999,58.110001,58.150002,58.150002,645573
2019-05-28,58.290001,58.820000,57.450001,58.709999,58.709999,3094673
2019-05-29,58.000000,58.820000,57.720001,58.599998,58.599998,1249478
2019-05-31,58.500000,58.700001,57.820000,58.230000,58.230000,1591426
2019-06-03,58.000000,58.810001,57.810001,58.720001,58.720001,1425978
2019-06-04,58.220001,58.639999,58.220001,58.509998,58.509998,1259312
