Date,Open,High,Low,Close,Adj Close,Volume
2014-10-13,51.299999,52.283298,50.966702,51.849998,0.028594,414300
2014-10-14,51.766701,52.816700,51.716702,52.716702,0.029072,356160
2014-10-15,52.866699,53.783298,51.583302,51.799999,0.028567,562320
2014-10-16,52.500000,52.750000,50.599998,51.783298,0.028558,659460
2014-10-17,51.733299,53.433300,51.599998,53.333302,0.029412,318840
2014-10-20,53.200001,53.433300,52.166698,52.650002,0.029036,411780
2014-10-21,52.666698,53.766701,52.366699,53.766701,0.029651,302280
2014-10-22,54.150002,55.016701,54.033298,54.750000,0.030194,536940
2014-10-23,54.849998,55.333302,54.033298,55.183300,0.030433,206160
2014-10-24,55.166698,55.466702,53.833302,54.066700,0.029817,303360
2014-10-27,54.683300,54.683300,53.299999,53.799999,0.029670,294840
2014-10-28,53.966702,55.349998,53.950001,55.349998,0.030525,266940
2014-10-29,55.833302,56.099998,55.466702,55.716702,0.030727,379380
2014-10-30,56.799999,57.766701,56.583302,57.666698,0.031802,596940
2014-10-31,58.383301,58.583302,57.150002,57.166698,0.031526,507720
2014-11-03,57.333302,57.583302,56.099998,56.333302,0.031067,382500
2014-11-04,56.183300,56.549999,55.933300,56.216702,0.031003,238320
2014-11-05,56.216702,58.599998,56.133301,58.216702,0.032105,416700
2014-11-06,58.283298,58.883301,58.049999,58.833302,0.032446,350220
2014-11-07,58.733299,59.250000,58.366699,58.716702,0.032381,476700
2014-11-10,58.950001,59.316700,58.383301,59.033298,0.032556,307320
2014-11-11,58.966702,59.500000,58.716702,59.500000,0.032813,278940
2014-11-12,59.549999,59.833302,58.983299,59.200001,0.032648,434640
2014-11-13,59.616699,60.433300,59.349998,59.549999,0.032841,326460
2014-11-14,59.916698,60.266701,59.166698,59.299999,0.032703,195360
2014-11-17,58.716702,59.533298,58.533298,59.183300,0.032639,221100
2014-11-18,59.166698,59.916698,59.150002,59.400002,0.032758,247980
2014-11-19,59.599998,59.733299,59.299999,59.583302,0.032859,428940
2014-11-20,59.216702,59.650002,59.216702,59.483299,0.032804,221400
2014-11-21,59.416698,60.533298,59.366699,60.099998,0.033144,235620
2014-11-24,60.333302,60.950001,59.766701,60.849998,0.033558,246780
2014-11-25,60.599998,61.016701,60.316700,60.916698,0.033594,317640
2014-11-26,61.000000,61.299999,60.716702,61.200001,0.033751,371760
2014-11-27,61.316700,61.583302,61.033298,61.450001,0.033889,222960
2014-11-28,61.516701,61.650002,61.033298,61.299999,0.033806,238680
2014-12-01,61.250000,62.400002,61.000000,61.966702,0.034174,299820
2014-12-02,62.533298,62.916698,61.583302,61.616699,0.033981,267900
2014-12-03,61.500000,63.200001,61.316700,63.116699,0.034808,273000
2014-12-04,63.333302,64.983299,63.233299,63.483299,0.035010,543900
2014-12-05,63.683300,64.916702,63.583302,64.766701,0.035718,464760
2014-12-08,56.666698,58.666698,50.500000,50.549999,0.027877,6568560
2014-12-09,48.833302,49.750000,45.683300,48.666698,0.026839,5579040
2014-12-10,47.833302,48.166698,46.083302,46.083302,0.025414,4268460
2014-12-11,46.083302,46.833302,44.000000,45.833302,0.025276,2813220
2014-12-12,45.966702,49.950001,45.833302,48.183300,0.026572,2167200
2014-12-15,49.666698,49.666698,47.916698,48.000000,0.026471,1401540
2014-12-16,48.316700,49.250000,47.500000,49.250000,0.027161,1025280
2014-12-17,49.299999,51.599998,49.299999,50.666698,0.027942,2019960
2014-12-18,50.950001,51.166698,49.166698,49.833302,0.027482,1251960
2014-12-19,50.333302,50.566700,47.966702,48.683300,0.026848,1185840
2014-12-22,49.333302,49.333302,47.183300,48.400002,0.026692,1040280
2014-12-23,48.833302,50.483299,48.233299,49.200001,0.027133,969900
2014-12-29,49.866699,49.966702,49.066700,49.433300,0.027262,546000
2014-12-30,49.183300,49.750000,48.549999,48.933300,0.026986,617100
2015-01-05,49.083302,49.916698,48.849998,48.916698,0.026977,796560
2015-01-06,48.883301,49.833302,48.750000,49.333302,0.027206,762900
2015-01-07,49.700001,49.900002,48.750000,49.133301,0.027096,506760
2015-01-08,49.466702,49.983299,49.466702,49.833302,0.027482,714720
2015-01-09,49.533298,51.366699,49.533298,50.466702,0.027832,770520
2015-01-12,50.549999,50.666698,49.599998,49.966702,0.027556,625260
2015-01-13,51.666698,52.566700,50.950001,52.250000,0.028815,1722900
2015-01-14,52.066700,53.750000,52.000000,53.316700,0.029403,1513080
2015-01-15,53.666698,53.833302,45.833302,49.366699,0.027225,2624220
2015-01-16,49.000000,49.233299,46.466702,46.633301,0.025717,1821480
2015-01-19,46.216702,47.799999,45.833302,47.416698,0.026149,1202760
2015-01-20,47.833302,47.849998,46.016701,46.216702,0.025488,624360
2015-01-21,46.500000,46.633301,44.716702,45.333302,0.025001,738960
2015-01-22,45.150002,47.049999,44.916698,46.733299,0.025773,975420
2015-01-23,47.116699,48.983299,46.666698,48.799999,0.026912,909720
2015-01-26,49.916698,51.466702,49.133301,49.816700,0.027473,1170000
2015-01-27,50.000000,50.716702,49.166698,49.666698,0.027390,728160
2015-01-28,49.700001,50.400002,49.500000,50.150002,0.027657,582540
2015-01-29,49.816700,51.250000,49.683300,51.250000,0.028263,599760
2015-01-30,51.916698,52.983299,51.799999,52.533298,0.028971,995820
2015-02-02,52.833302,53.066700,51.416698,51.916698,0.028631,543240
2015-02-03,51.833302,52.583302,51.433300,52.000000,0.028677,606660
2015-02-04,52.000000,53.500000,51.566700,53.349998,0.029422,543000
2015-02-05,53.033298,53.866699,52.549999,53.483299,0.029495,512400
