date,open,high,low,close,volume,marketcap
"Oct 12, 2019",0.505059,0.528664,0.483576,0.499596,"3,764,236","93,171,109"
"Oct 11, 2019",0.532417,0.547875,0.488138,0.505059,"6,714,620","94,189,838"
"Oct 10, 2019",0.542223,0.560557,0.518359,0.530842,"4,216,796","98,998,312"
"Oct 09, 2019",0.508785,0.565428,0.507899,0.540373,"2,795,363","100,775,651"
"Oct 08, 2019",0.493038,0.512083,0.465163,0.507918,"2,214,330","94,723,128"
"Oct 07, 2019",0.465322,0.498085,0.451353,0.494216,"2,456,923","92,167,776"
"Oct 06, 2019",0.478249,0.494300,0.448448,0.466371,"2,360,748","86,974,801"
"Oct 05, 2019",0.488949,0.506208,0.455573,0.479557,"2,523,207","89,433,933"
"Oct 04, 2019",0.497816,0.504741,0.452822,0.488949,"2,799,434","91,185,490"
"Oct 03, 2019",0.492053,0.525033,0.432845,0.496573,"2,533,093","92,607,336"
"Oct 02, 2019",0.475873,0.495348,0.420209,0.483638,"2,299,234","90,195,069"
"Oct 01, 2019",0.513403,0.536421,0.439468,0.478508,"2,587,741","89,238,323"
"Sep 30, 2019",0.456969,0.523622,0.408074,0.515872,"2,588,621","96,206,519"
"Sep 29, 2019",0.457573,0.481349,0.405352,0.454821,"2,310,653","84,820,796"
"Sep 28, 2019",0.459160,0.489805,0.418219,0.475618,"2,450,471","88,699,369"
"Sep 27, 2019",0.474226,0.491905,0.409826,0.448705,"2,562,407","83,680,243"
"Sep 26, 2019",0.495504,0.519406,0.422132,0.480026,"3,324,933","89,521,464"
"Sep 25, 2019",0.460368,0.529796,0.460368,0.495504,"5,448,266","92,408,067"
"Sep 24, 2019",0.594588,0.611049,0.422583,0.459402,"4,703,232","85,675,118"
"Sep 23, 2019",0.616008,0.626424,0.587715,0.595024,"3,080,146","110,967,817"
"Sep 22, 2019",0.630521,0.639798,0.589078,0.612150,"3,135,494","114,161,546"
"Sep 21, 2019",0.640417,0.650212,0.605940,0.631333,"2,953,759","117,739,033"
"Sep 20, 2019",0.619509,0.655308,0.615697,0.639059,"3,390,560","119,180,012"
"Sep 19, 2019",0.636284,0.652372,0.597251,0.618202,"4,180,523","115,290,283"
"Sep 18, 2019",0.620958,0.651392,0.601234,0.638905,"4,001,517","119,151,225"
"Sep 17, 2019",0.593044,0.657916,0.549927,0.623317,"3,640,010","116,244,213"
"Sep 16, 2019",0.596574,0.637083,0.544916,0.593317,"3,234,252","110,649,323"
"Sep 15, 2019",0.615788,0.638120,0.547537,0.586007,"3,190,701","109,286,052"
"Sep 14, 2019",0.599847,0.643325,0.553192,0.615788,"3,238,971","114,839,998"
"Sep 13, 2019",0.600377,0.620569,0.567487,0.609057,"3,088,068","113,584,801"
"Sep 12, 2019",0.594418,0.617426,0.556075,0.603458,"3,153,462","112,540,582"
"Sep 11, 2019",0.608481,0.646783,0.556232,0.594074,"3,721,863","110,790,588"
"Sep 10, 2019",0.619507,0.645161,0.590217,0.609231,"3,561,077","113,617,164"
"Sep 09, 2019",0.604882,0.626165,0.584649,0.619559,"3,250,633","115,543,289"
"Sep 08, 2019",0.624815,0.642620,0.598070,0.603325,"3,344,916","112,515,920"
"Sep 07, 2019",0.598296,0.636048,0.574029,0.622289,"3,548,884","116,052,426"
"Sep 06, 2019",0.629685,0.639377,0.575019,0.601446,"3,655,568","112,165,420"
"Sep 05, 2019",0.618647,0.649038,0.600118,0.629685,"3,178,339","117,431,830"
"Sep 04, 2019",0.643335,0.660511,0.594120,0.618784,"2,758,356","115,398,823"
"Sep 03, 2019",0.655855,0.671200,0.612406,0.643372,"3,097,478","119,984,388"
"Sep 02, 2019",0.659612,0.666400,0.585377,0.656214,"3,473,180","122,379,186"
"Sep 01, 2019",0.657338,0.672156,0.567822,0.658890,"2,687,581","122,878,271"
"Aug 31, 2019",0.604142,0.687281,0.579847,0.654069,"2,969,960","121,979,160"
"Aug 30, 2019",0.641259,0.689959,0.525299,0.591651,"2,734,763","110,338,688"
"Aug 29, 2019",0.639283,0.667524,0.571732,0.641259,"3,742,897","119,590,158"
"Aug 28, 2019",0.671866,0.739251,0.632117,0.639212,"3,761,177","119,208,580"
"Aug 27, 2019",0.714487,0.746096,0.608495,0.671727,"2,837,978","125,272,271"
"Aug 26, 2019",0.709192,0.753679,0.582199,0.714423,"3,743,495","133,234,745"
"Aug 25, 2019",0.704139,0.742371,0.675099,0.712212,"4,555,729","132,822,441"
"Aug 24, 2019",0.702250,0.727748,0.678629,0.704139,"4,528,991","131,316,843"
"Aug 23, 2019",0.713183,0.715120,0.683091,0.702296,"4,309,563","130,973,194"
"Aug 22, 2019",0.688674,0.735969,0.664858,0.713183,"5,480,474","133,003,619"
"Aug 21, 2019",0.712735,0.733075,0.660020,0.688674,"4,256,928","128,432,885"
"Aug 20, 2019",0.790125,0.797707,0.701585,0.712735,"3,895,919","132,920,042"
"Aug 19, 2019",0.727195,0.796558,0.687625,0.790125,"3,528,176","147,352,666"
"Aug 18, 2019",0.697222,0.761524,0.664211,0.728429,"3,744,732","135,846,845"
"Aug 17, 2019",0.698350,0.720213,0.648082,0.698317,"3,391,757","130,231,175"
"Aug 16, 2019",0.705177,0.737312,0.661346,0.699548,"4,162,216","130,460,758"
"Aug 15, 2019",0.700187,0.719949,0.667909,0.704219,"4,404,684","131,331,824"
"Aug 14, 2019",0.755163,0.824054,0.697102,0.700187,"8,625,926","130,579,849"
"Aug 13, 2019",0.802166,0.824232,0.725163,0.755791,"5,518,889","140,949,590"
"Aug 12, 2019",0.767139,0.816205,0.749676,0.804223,"3,375,725","149,981,939"
"Aug 11, 2019",0.723550,0.782010,0.723246,0.768755,"2,836,033","143,367,372"
"Aug 10, 2019",0.757943,0.774302,0.710758,0.724321,"3,702,181","135,080,736"
"Aug 09, 2019",0.803358,0.813845,0.730565,0.757943,"3,369,818","141,351,073"
"Aug 08, 2019",0.813881,0.839397,0.754924,0.800363,"3,690,473","149,262,074"
"Aug 07, 2019",0.791876,0.836629,0.773213,0.813881,"3,832,254","151,782,961"
"Aug 06, 2019",0.885189,0.887071,0.777556,0.791726,"4,254,113","147,651,209"
"Aug 05, 2019",0.811795,0.901939,0.804522,0.880100,"4,575,979","164,132,464"
"Aug 04, 2019",0.839399,0.874606,0.745722,0.826139,"3,446,649","154,068,981"
"Aug 03, 2019",0.818209,0.884355,0.726686,0.832913,"3,468,798","155,332,282"
"Aug 02, 2019",0.838177,0.899776,0.727555,0.829506,"3,616,110","154,697,064"
"Aug 01, 2019",0.853254,0.918156,0.733577,0.842603,"3,655,011","157,139,565"
"Jul 31, 2019",0.812818,0.921337,0.755112,0.855458,"4,098,719","159,536,782"
"Jul 30, 2019",0.823510,0.847633,0.772692,0.821058,"3,489,045","153,121,414"
"Jul 29, 2019",0.803003,0.834724,0.782658,0.823625,"4,255,760","153,600,273"
"Jul 28, 2019",0.788020,0.829655,0.764686,0.804350,"4,350,251","150,005,563"
"Jul 27, 2019",0.805527,0.853975,0.759654,0.792766,"3,968,458","147,845,173"
"Jul 26, 2019",0.822468,0.837638,0.772082,0.805527,"3,611,448","150,225,032"
"Jul 25, 2019",0.816787,0.858113,0.785884,0.818513,"4,263,165","152,646,887"
"Jul 24, 2019",0.800600,0.836030,0.762520,0.811126,"4,303,485","151,269,280"
"Jul 23, 2019",0.821408,0.859445,0.776749,0.800600,"4,220,729","149,306,208"
"Jul 22, 2019",0.844722,0.883026,0.789663,0.826227,"4,769,370","154,085,470"
"Jul 21, 2019",0.877106,0.898186,0.777109,0.831248,"4,268,338","155,021,934"
"Jul 20, 2019",0.897366,1.01,0.801036,0.877106,"5,314,812","163,574,012"
"Jul 19, 2019",0.824661,0.905955,0.760457,0.893855,"4,888,393","166,697,610"
"Jul 18, 2019",0.823545,0.889956,0.689511,0.824661,"6,500,302","153,793,418"
"Jul 17, 2019",0.690287,0.867187,0.678394,0.829646,"5,857,553","154,723,166"
"Jul 16, 2019",0.835587,0.837005,0.677236,0.699817,"6,162,677","130,510,900"
"Jul 15, 2019",0.854649,0.855811,0.732977,0.835424,"5,525,136","155,800,715"
"Jul 14, 2019",1.00,1.01,0.839081,0.849512,"6,041,957","158,427,999"
"Jul 13, 2019",1.03,1.03,0.966717,0.995500,"3,926,030","185,653,631"
"Jul 12, 2019",0.984387,1.05,0.957447,1.02,"3,707,932","190,819,973"
"Jul 11, 2019",1.06,1.07,0.951488,0.984058,"4,106,841","183,519,778"
"Jul 10, 2019",1.16,1.17,1.06,1.06,"4,524,741","198,252,204"
"Jul 09, 2019",1.16,1.19,1.14,1.16,"3,653,214","215,624,332"
"Jul 08, 2019",1.14,1.17,1.14,1.16,"2,700,360","216,176,134"
"Jul 07, 2019",1.13,1.16,1.12,1.14,"2,972,484","212,939,666"
"Jul 06, 2019",1.08,1.16,1.08,1.14,"3,172,607","211,935,610"
"Jul 05, 2019",1.08,1.11,1.06,1.08,"2,674,713","200,903,807"
"Jul 04, 2019",1.14,1.14,1.08,1.08,"3,182,351","202,179,731"
"Jul 03, 2019",1.10,1.15,1.10,1.14,"3,963,325","212,227,978"
"Jul 02, 2019",1.12,1.13,1.03,1.10,"5,627,977","205,368,107"
"Jul 01, 2019",1.12,1.16,1.07,1.12,"5,987,688","209,454,404"
"Jun 30, 2019",1.21,1.25,1.12,1.12,"4,852,292","208,946,190"
"Jun 29, 2019",1.22,1.24,1.16,1.21,"5,102,088","225,312,086"
"Jun 28, 2019",1.16,1.23,1.15,1.22,"6,003,911","227,697,012"
"Jun 27, 2019",1.33,1.36,1.09,1.15,"11,680,652","215,317,243"
"Jun 26, 2019",1.34,1.42,1.31,1.33,"16,065,534","247,850,288"
"Jun 25, 2019",1.31,1.35,1.29,1.34,"9,145,229","249,850,950"
"Jun 24, 2019",1.33,1.34,1.26,1.31,"7,568,030","243,952,722"
"Jun 23, 2019",1.33,1.38,1.32,1.33,"7,946,512","247,151,951"
"Jun 22, 2019",1.30,1.40,1.30,1.33,"15,327,851","248,931,971"
"Jun 21, 2019",1.28,1.32,1.27,1.30,"5,495,492","242,038,122"
"Jun 20, 2019",1.28,1.29,1.23,1.27,"4,179,026","237,637,331"
"Jun 19, 2019",1.29,1.31,1.26,1.29,"3,986,149","239,901,693"
"Jun 18, 2019",1.40,1.46,1.26,1.29,"8,459,201","240,903,984"
"Jun 17, 2019",1.24,1.42,1.24,1.40,"9,920,908","261,675,529"
"Jun 16, 2019",1.22,1.27,1.22,1.24,"6,125,380","231,360,997"
"Jun 15, 2019",1.23,1.24,1.21,1.22,"5,179,391","228,403,279"
"Jun 14, 2019",1.23,1.24,1.18,1.22,"5,358,627","228,451,130"
"Jun 13, 2019",1.24,1.26,1.21,1.24,"5,929,658","230,427,579"
"Jun 12, 2019",1.20,1.27,1.20,1.24,"4,281,537","231,995,999"
"Jun 11, 2019",1.22,1.23,1.18,1.20,"3,284,387","224,501,482"
"Jun 10, 2019",1.15,1.31,1.12,1.22,"6,550,873","227,137,979"
"Jun 09, 2019",1.19,1.20,1.12,1.15,"3,624,970","214,150,191"
"Jun 08, 2019",1.22,1.24,1.17,1.19,"3,447,220","222,440,175"
"Jun 07, 2019",1.17,1.25,1.17,1.22,"3,726,065","228,152,069"
"Jun 06, 2019",1.21,1.22,1.12,1.17,"3,704,079","218,426,266"
