,Anzahl,Firma,Jahr,Lehrstelle,Ort
0,1,login Berufsbildung AG,2019,Abdichter/in EFZ,Bern (BE)
1,1,login Berufsbildung AG,2019,Abdichtungspraktiker/in EBA,Interlaken (BE)
2,1,Wasch-Bär Textilpflege AG,2018,Agrarpraktiker/in EBA,Affoltern am Albis (ZH)
3,1,Texpress Textilpflege AG,2018,Agrarpraktiker/in (Landwirtschaft) EBA,Büron (LU)
4,1,Lucy Look AG,2018,Agrarpraktiker/in (Spezialkulturen) EBA,Dulliken (SO)
5,1,Genossenschaft Migros Ostschweiz,2018,Agrarpraktiker/in (Weinbereitung) EBA,Gossau SG (SG)
6,1,Enzo pressing,2018,Anlagen- und Apparatebauer/in EFZ,Martigny (VS (fr))
7,1,Armeelogistikcenter Thun,2019,Anlagenführer/in EFZ,Thun (BE)
8,1,Bardusch AG,2018,Architekturmodellbauer/in EFZ,Basel (BS)
9,1,Bardusch AG,2018,Assistent/in Gesundheit und Soziales EBA,Brugg AG (AG)
10,1,Zentralwäscherei Chur,2019,Augenoptiker/in EFZ,Chur (GR)
11,2,Wäscherei Linth GmbH,2018,Automatiker/in EFZ,Eschenbach SG (SG)
12,1,Wäscheria Textil Service AG,2019,Automatikmonteur/in EFZ,Ilanz (GR)
13,1,Les Blanchisseries Générales LBG SA,2018,Automobil-Assistent/in EBA,Marsens (FR)
14,2,Wäscherei Bodensee AG,2018,Automobil-Fachmann/-frau EFZ,Münsterlingen (TG)
15,1,Clienia Schlössli AG,2018,Automobil-Fachmann/-frau (Nutzfahrzeuge) EFZ,Oetwil am See (ZH)
16,1,Schmid Textilrewashing AG,2018,Automobil-Fachmann/-frau (Personenwagen) EFZ,Suhr (AG)
17,1,Armeelogistikcenter Othmarsingen,2018,Automobil-Mechatroniker/in EFZ,Sursee (LU)
18,1,Wäscherei Regio AG,2018,Automobil-Mechatroniker/in (Nutzfahrzeuge) EFZ,Aesch BL (BL)
19,1,Kantonsspital Baselland,2018,Automobil-Mechatroniker/in (Personenwagen) EFZ,Liestal (BL)
20,2,Les Blanchisseries Générales LBG SA,2018,Bäcker/in-Konditor/in-Confiseur/in EBA,Yverdon-les-Bains (VD)
21,1,Radsport Huber,2018,Bäcker/in-Konditor/in-Confiseur/in EFZ,Allschwil (BL)
22,1,Marvelos Marcel Rohner,2018,Bäcker/in-Konditor/in-Confiseur/in (Bäckerei-Konditorei) EFZ,Baden (AG)
23,1,Genossenschaft Migros Zürich,2018,Bäcker/in-Konditor/in-Confiseur/in (Konditorei-Confiserie) EFZ,Bülach (ZH)
24,1,Velo Frank GmbH,2018,Baumaschinenmechaniker/in EFZ,Buochs (NW)
25,1,Velocenter Imholz AG,2019,Baupraktiker/in EBA,Chur (GR)
26,1,Velo-Ski Scheidegger,2018,Bauwerktrenner/in EFZ,Ebikon (LU)
27,1,Sager Velos Motos AG,2018,Bekleidungsgestalter/in EFZ,Emmenbrücke (LU)
28,1,Velo Infanger AG,2019,Bekleidungsgestalter/in (Berufs- und Schutzbekleidung) EFZ,Erstfeld (UR)
29,1,Moro's Zweirad GmbH,2018,Bekleidungsgestalter/in (Damenbekleidung) EFZ,Feuerthalen (ZH)
30,1,Hot Point SA,2018,Bekleidungsgestalter/in (Herrenbekleidung) EFZ,Genf (GE)
31,1,Stöckli Bike GmbH,2018,Bekleidungsgestalter/in (Kopfbedeckung) EFZ,Geroldswil (ZH)
32,1,Bike-Atelier GmbH,2018,Bekleidungsgestalter/in (Pelzbekleidung) EFZ,Giswil (OW)
33,1,Gätzi Sport AG,2018,Bekleidungsnäher/in EBA,Gossau SG (SG)
34,1,Andi Störi 2-Rad-Center,2018,Betonwerker/in EFZ,Herisau (AR)
35,1,Velowerkstatt Gleis 5,2018,Boden-Parkettleger/in EFZ,Kloten (ZH)
36,1,Drahtesel,2019,Boden-Parkettleger/in (Parkett) EFZ,Liebefeld (BE)
37,1,Imgrüth AG,2018,Boden-Parkettleger/in (Textile und elastische Beläge) EFZ,Luzern (LU)
38,1,Sager,2018,Bootbauer/in EFZ,Malters (LU)
39,1,Radsport Limacher,2018,Bootfachwart/in EFZ,Nebikon (LU)
40,1,Velo Weidmann,2018,Buchhändler/in EFZ,Neftenbach (ZH)
41,1,2-Rad Bossi GmbH,2018,Büchsenmacher/in EFZ,Rickenbach b. Wil (TG)
42,1,Fries 2-Rad,2018,Bühnentänzer/in EFZ,Schötz (LU)
43,1,GO-IN Sportshop,2018,Bühnentänzer/in (Klassischer Tanz) EFZ,Sursee (LU)
44,1,Bauer Sport AG,2018,Bühnentänzer/in (Zeitgenössischer Tanz) EFZ,Wettingen (AG)
45,1,bros.ch,2018,Büroassistent/in EBA,Wetzikon ZH (ZH)
46,1,Tandem Schweiz AG,2018,Carrosserielackierer/in EFZ,Wolhusen (LU)
47,1,Weishaupt Cycles,2018,Carrosseriespengler/in EFZ,Zofingen (AG)
48,1,Oeko Service GmbH,2018,Chemie- und Pharmapraktiker/in EBA,Zürich (ZH)
