,Anzahl,Firma,Jahr,Lehrstelle,Ort
0,2,Coop Bau+Hobby,2019,Abdichter/in EFZ,Bern (BE)
1,1,Coop Bau+Hobby,2019,Abdichtungspraktiker/in EBA,Biel/Bienne (BE)
2,1,Coop Bau+Hobby,2019,Agrarpraktiker/in EBA,Langenthal (BE)
3,1,Coop Bau+Hobby,2019,Agrarpraktiker/in (Landwirtschaft) EBA,Lyssach (BE)
4,1,Coop Bau+Hobby,2019,Agrarpraktiker/in (Spezialkulturen) EBA,Oberburg (BE)
5,1,appenzeller fleisch und feinkost ag,2019,Agrarpraktiker/in (Weinbereitung) EBA,Appenzell Steinegg (AI)
6,1,Migros Ostschweiz,2019,Anlagen- und Apparatebauer/in EFZ,Chur (GR)
7,1,Migros Ostschweiz MM Symondpark,2019,Anlagenführer/in EFZ,Davos Platz (GR)
8,1,Metzgerei Felder GmbH,2018,Architekturmodellbauer/in EFZ,Entlebuch (LU)
9,1,Metzgerei Giger,2018,Assistent/in Gesundheit und Soziales EBA,Entlebuch (LU)
10,1,Breitenmoser Fleischspezialitäten AG,2018,Augenoptiker/in EFZ,Gais (AR)
11,1,Metzgerei Meier,2018,Automatiker/in EFZ,Gommiswald (SG)
12,1,Hans Friedli,2018,Automatikmonteur/in EFZ,Kappel SO (SO)
13,1,Stutzer + Flüeler AG,2018,Automobil-Assistent/in EBA,Kerns (OW)
14,1,Sandmeier Fleisch und Feinkost AG,2018,Automobil-Fachmann/-frau EFZ,Kölliken (AG)
15,1,Migros-Markt Köniz,2019,Automobil-Fachmann/-frau (Nutzfahrzeuge) EFZ,Köniz (BE)
16,1,Gut's Genuss GmbH,2018,Automobil-Fachmann/-frau (Personenwagen) EFZ,Kriens (LU)
17,1,Genossenschaft Migros Zürich,2018,Automobil-Mechatroniker/in EFZ,Lachen SZ (SZ)
18,1,Genossenschaft Migros Basel,2018,Automobil-Mechatroniker/in (Nutzfahrzeuge) EFZ,Münchenstein (BL)
19,1,Metzgerei Philipp Breu,2018,Automobil-Mechatroniker/in (Personenwagen) EFZ,Neunkirch (SH)
20,1,Coop,2018,Bäcker/in-Konditor/in-Confiseur/in EBA,Schenkon (LU)
21,1,Anton Pfammatter AG,2018,Bäcker/in-Konditor/in-Confiseur/in EFZ,Visp (VS (de))
22,1,Delikatessen Metzgerei Wipkingen GmbH,2018,Bäcker/in-Konditor/in-Confiseur/in (Bäckerei-Konditorei) EFZ,Zürich (ZH)
