,Anzahl,Firma,Jahr,Lehrstelle,Ort
0,1,Dr.med.dent. Beat Huber,2018,Abdichter/in EFZ,Adligenswil (LU)
1,1,Dr. Axel Jenzsch,2019,Abdichtungspraktiker/in EBA,Altdorf UR (UR)
2,1,Dr. med. dent. M. Senay,2019,Agrarpraktiker/in EBA,Appenzell (AI)
3,1,Dr. med. dent. Marjan Suntev,2019,Agrarpraktiker/in (Landwirtschaft) EBA,Appenzell (AI)
4,1,Zahnarztpraxis Bobbia,2018,Agrarpraktiker/in (Spezialkulturen) EBA,Basel (BS)
5,1,edel + weiss,2018,Agrarpraktiker/in (Weinbereitung) EBA,Bassersdorf (ZH)
6,1,CRIVELLI DR. MORENO,2018,Anlagen- und Apparatebauer/in EFZ,Bellenz (TI)
7,1,Hr. Dr. med. dent. Hendrik Vogt,2018,Anlagenführer/in EFZ,Beringen (SH)
8,1,Klinik für Kieferorthopädie,2019,Architekturmodellbauer/in EFZ,Bern (BE)
9,1,Praxis am Hirschengraben,2019,Assistent/in Gesundheit und Soziales EBA,Bern (BE)
10,1,Universität Bern,2019,Augenoptiker/in EFZ,Bern (BE)
11,1,Zahnarztpraxis,2019,Automatiker/in EFZ,Bern (BE)
12,1,Zahnarztpraxis,2019,Automatikmonteur/in EFZ,Bern (BE)
13,1,Zahnarztpraxis,2019,Automobil-Assistent/in EBA,Bern (BE)
14,1,dentalcenters.ch,2019,Automobil-Fachmann/-frau EFZ,Biel/Bienne (BE)
15,1,Zahnarztpraxis Bremgarten,2019,Automobil-Fachmann/-frau (Nutzfahrzeuge) EFZ,Bremgarten b. Bern (BE)
16,1,Zahnarztpraxis Braun & Zimmerli,2019,Automobil-Fachmann/-frau (Personenwagen) EFZ,Burgdorf (BE)
17,1,Adent Cliniques Dentaires Groupe SA,2018,Automobil-Mechatroniker/in EFZ,Carouge GE (GE)
18,1,Dr.med.dent. A. Brunner,2019,Automobil-Mechatroniker/in (Nutzfahrzeuge) EFZ,Cham (ZG)
19,1,Dr. med. dent. Braguglia Marco,2019,Automobil-Mechatroniker/in (Personenwagen) EFZ,Chur (GR)
20,1,Dr. med. dent. Loher Christoph,2019,Bäcker/in-Konditor/in-Confiseur/in EBA,Chur (GR)
21,1,Dr. med. dent. Nay Peter,2019,Bäcker/in-Konditor/in-Confiseur/in EFZ,Chur (GR)
22,1,Dr.H.Stiffler & Dr.R.Payer,2019,Bäcker/in-Konditor/in-Confiseur/in (Bäckerei-Konditorei) EFZ,Chur (GR)
23,1,Clinique dentaire du Chablais,2018,Bäcker/in-Konditor/in-Confiseur/in (Konditorei-Confiserie) EFZ,Collombey (VS (fr))
24,1,Espace médico dentaire la Dent-Blanche SA,2018,Baumaschinenmechaniker/in EFZ,Conthey (VS (fr))
25,1,Dr. med. dent. Anita Wehrle Lechmann,2019,Baupraktiker/in EBA,Flims Waldhaus (GR)
26,1,Eckl Dent GmbH,2018,Bauwerktrenner/in EFZ,Flums (SG)
27,2,Adent Cliniques Dentaires Groupe SA,2018,Bekleidungsgestalter/in EFZ,Genf (GE)
28,1,Cabinet dentaire S.-R. Halimi Sàrl,2018,Bekleidungsgestalter/in (Berufs- und Schutzbekleidung) EFZ,Genf (GE)
29,1,Nicola Minotti Médecin dentiste,2018,Bekleidungsgestalter/in (Damenbekleidung) EFZ,Genf (GE)
30,1,Rodent cabinet dentaire Sàrl Dr Aneta Lakomska,2018,Bekleidungsgestalter/in (Herrenbekleidung) EFZ,Genf (GE)
31,1,Huber Philippe,2018,Bekleidungsgestalter/in (Kopfbedeckung) EFZ,Haute-Nendaz (VS (fr))
32,1,Zahnarztpraxis Armin B. Fürer,2018,Bekleidungsgestalter/in (Pelzbekleidung) EFZ,Herisau (AR)
33,1,Zahnarztpraxis Dr. med. dent. A. Loboda,2018,Bekleidungsnäher/in EBA,Herisau (AR)
34,1,Zahnarztpraxis Raphael E. Egli,2018,Betonwerker/in EFZ,Herisau (AR)
35,1,Zahnpraxis Dr. Bernhard Schenk AG,2018,Boden-Parkettleger/in EFZ,Herisau (AR)
36,1,Barbara Ewa K. Organ,2018,Boden-Parkettleger/in (Parkett) EFZ,Hittnau (ZH)
37,1,Dr.med.dent. Peter A. Heim,2018,Boden-Parkettleger/in (Textile und elastische Beläge) EFZ,Horgen (ZH)
38,1,Zahnarztpraxis Dr. Gabriel Dorn,2019,Bootbauer/in EFZ,Hünenberg (ZG)
39,1,Dr. med. dent. Jürg Schmid,2019,Bootfachwart/in EFZ,Ilanz (GR)
40,1,Dr. med. dent. Schlatter Daniel,2019,Buchhändler/in EFZ,Ilanz (GR)
41,1,Zahnarztpraxis,2019,Büchsenmacher/in EFZ,Interlaken (BE)
42,1,Dr. med. dent. Christoph Zwinggi,2018,Bühnentänzer/in EFZ,Kriens (LU)
43,1,Dr. med. dent. Silas T. Räber,2019,Bühnentänzer/in (Klassischer Tanz) EFZ,Laax GR (GR)
44,1,Praxis für Zahnmedizin,2019,Bühnentänzer/in (Zeitgenössischer Tanz) EFZ,Langnau im Emmental (BE)
45,1,PMU - Policlinique médicale universitaire,2018,Büroassistent/in EBA,Lausanne (VD)
46,1,Praxis Dr. med. dent. Daniel Dutka GmbH,2018,Carrosserielackierer/in EFZ,Luzern (LU)
47,1,zahnarztzentrum.ch AG,2018,Carrosseriespengler/in EFZ,Luzern (LU)
48,1,Zahnarztpraxis,2019,Chemie- und Pharmapraktiker/in EBA,Lyss (BE)
49,1,Zahnarztpraxis Constance Mähler AG,2019,Chemie- und Pharmatechnologe/-login EFZ,Madiswil (BE)
50,1,SmilePraxis,2019,Coiffeur/-euse EBA,Malans GR (GR)
