,Anzahl,Firma,Jahr,Lehrstelle,Ort
0,1,AMPLIFON SA,2018,Abdichter/in EFZ,Lugano (TI)
1,1,The Cambrian AG,2019,Abdichtungspraktiker/in EBA,Adelboden (BE)
2,1,Hotel Sonne,2018,Agrarpraktiker/in EBA,Altstätten SG (SG)
3,1,The Chedi Andermatt,2019,Agrarpraktiker/in (Landwirtschaft) EBA,Andermatt (UR)
4,1,Café-Hotel Appenzell AG,2019,Agrarpraktiker/in (Spezialkulturen) EBA,Appenzell (AI)
5,1,Hof Maran Hotel AG,2019,Agrarpraktiker/in (Weinbereitung) EBA,Arosa (GR)
6,1,Sunstar Alpine Hotel,2019,Anlagen- und Apparatebauer/in EFZ,Arosa (GR)
7,1,Tschuggen Hotel Group AG,2019,Anlagenführer/in EFZ,Arosa (GR)
8,1,Waldhotel National,2019,Architekturmodellbauer/in EFZ,Arosa (GR)
9,1,Sorell Hotel Tamina,2018,Assistent/in Gesundheit und Soziales EBA,Bad Ragaz (SG)
10,1,Hotel Spalentor GmbH,2018,Augenoptiker/in EFZ,Basel (BS)
11,1,Nidwaldnerhof Betriebs GmbH,2018,Automatiker/in EFZ,Beckenried (NW)
12,1,Domicil Alexandra,2019,Automatikmonteur/in EFZ,Bern (BE)
13,1,Hotel Kreuz Bern AG,2019,Automobil-Assistent/in EBA,Bern (BE)
14,1,Hotel Schweizerhof Bern AG,2019,Automobil-Fachmann/-frau EFZ,Bern (BE)
15,2,Lindenhof AG,2019,Automobil-Fachmann/-frau (Nutzfahrzeuge) EFZ,Bern (BE)
16,2,Kongress + Kursaal Bern AG,2019,Automobil-Fachmann/-frau (Personenwagen) EFZ,Bern 22 (BE)
17,1,Hotel Post,2019,Automobil-Mechatroniker/in EFZ,Bivio (GR)
18,1,IN LAIN Hotel Cadonau AG,2019,Automobil-Mechatroniker/in (Nutzfahrzeuge) EFZ,Brail (GR)
19,1,Hotel Bellevue AG,2018,Automobil-Mechatroniker/in (Personenwagen) EFZ,Braunwald (GL)
20,1,Seehotel Waldstätterhof,2018,Bäcker/in-Konditor/in-Confiseur/in EBA,Brunnen (SZ)
21,1,Silence-Hotel-Restaurant Bürchnerhof,2018,Bäcker/in-Konditor/in-Confiseur/in EFZ,Bürchen (VS (de))
22,1,Giardino Group AG,2019,Bäcker/in-Konditor/in-Confiseur/in (Bäckerei-Konditorei) EFZ,Champfèr (GR)
23,1,Hôtel Cailler SA,2018,Bäcker/in-Konditor/in-Confiseur/in (Konditorei-Confiserie) EFZ,Charmey (Gruyère) (FR)
24,1,Hotel Drei Könige,2019,Baumaschinenmechaniker/in EFZ,Chur (GR)
25,1,Ausbildungszentrum La Capriola,2019,Baupraktiker/in EBA,Davos Dorf (GR)
26,1,Hotel Seehof Davos,2019,Bauwerktrenner/in EFZ,Davos Dorf (GR)
27,1,InterContinental Davos,2019,Bekleidungsgestalter/in EFZ,Davos Dorf (GR)
28,1,Arabella Hotel Waldhuus Davos,2019,Bekleidungsgestalter/in (Berufs- und Schutzbekleidung) EFZ,Davos Platz (GR)
29,1,Hotel Grischa - Das Hotel Davos,2019,Bekleidungsgestalter/in (Damenbekleidung) EFZ,Davos Platz (GR)
30,1,Steigenberger Hotels AG,2019,Bekleidungsgestalter/in (Herrenbekleidung) EFZ,Davos Platz (GR)
31,1,Sunstar Alpine Hotel,2019,Bekleidungsgestalter/in (Kopfbedeckung) EFZ,Davos Platz (GR)
32,1,Hotel Drei Könige,2018,Bekleidungsgestalter/in (Pelzbekleidung) EFZ,Einsiedeln (SZ)
33,1,Seeblick Höhenhotel,2018,Bekleidungsnäher/in EBA,Emmetten (NW)
34,1,Bänklialp GmbH,2018,Betonwerker/in EFZ,Engelberg (OW)
35,1,Hotel Bellevue Terminus AG,2018,Boden-Parkettleger/in EFZ,Engelberg (OW)
36,1,Alterszentrum Oeltrotte,2018,Boden-Parkettleger/in (Parkett) EFZ,Ennetbürgen (NW)
37,1,Hotel Römerturm,2018,Boden-Parkettleger/in (Textile und elastische Beläge) EFZ,Filzbach (GL)
38,1,Romantik Hotel Schweizerhof,2019,Bootbauer/in EFZ,Flims Waldhaus (GR)
39,1,Waldhaus Flims Alpine Grand Hotel & Spa,2019,Bootfachwart/in EFZ,Flims Waldhaus (GR)
40,1,Hotel Paxmontana AG,2018,Buchhändler/in EFZ,Flüeli-Ranft (OW)
41,1,Hôtel-Restaurant du Sauvage,2018,Büchsenmacher/in EFZ,Freiburg (FR)
42,1,Genuss Werkstatt GmbH,2019,Bühnentänzer/in EFZ,Fürstenau (GR)
43,1,Hotel Restaurant Bollhalder Schäfli AG,2018,Bühnentänzer/in (Klassischer Tanz) EFZ,Gams (SG)
44,1,SV (Schweiz) AG,2019,Bühnentänzer/in (Zeitgenössischer Tanz) EFZ,Gerzensee (BE)
45,1,Hotel Kirchbühl AG,2019,Büroassistent/in EBA,Grindelwald (BE)
46,2,Hotel Spinne,2019,Carrosserielackierer/in EFZ,Grindelwald (BE)
47,1,Selfness Hotel Eiger,2019,Carrosseriespengler/in EFZ,Grindelwald (BE)
48,1,Hotel Gstaaderhof AG,2019,Chemie- und Pharmapraktiker/in EBA,Gstaad (BE)
49,1,Deltapark AG,2019,Chemie- und Pharmatechnologe/-login EFZ,Gwatt (Thun) (BE)
50,1,Seehotel Pilatus AG,2018,Coiffeur/-euse EBA,Hergiswil NW (NW)
51,1,Hotel Herisau AG,2018,Coiffeur/-euse EFZ,Herisau (AR)
52,1,Bernensis Hotel AG,2019,Dachdecker/in EFZ,Interlaken (BE)
53,1,Hotel Metropole AG,2019,Dachdeckerpraktiker/in EBA,Interlaken (BE)
54,1,Stella Hotel Interlaken AG,2019,Dekorationsnäher/in EBA,Interlaken (BE)
55,1,Seehotel Baumgarten,2018,Dentalassistent/in EFZ,Kehrsiten (NW)
56,1,Schloss Hünigen AG,2019,Detailhandelsassistent/in EBA,Konolfingen (BE)
57,1,Romantik Seehotel Sonne,2018,Detailhandelsassistent/in (Autoteile-Logistik) EBA,Küsnacht ZH (ZH)
58,1,Weisse Arena Gastro AG,2019,"Detailhandelsassistent/in (Bäckerei, Konditorei, Confiserie) EBA",Laax GR 2 (GR)
59,1,Hotel Bären,2019,Detailhandelsassistent/in (Consumer-Electronics) EBA,Langenthal (BE)
60,1,Restaurant zum Goldenen Löwen,2019,Detailhandelsassistent/in (Do-it-yourself) EBA,Langnau im Emmental (BE)
61,1,Stiftung La Capriola,2018,Detailhandelsassistent/in (Eisenwaren) EBA,Luzern (LU)
62,1,Kreuz Gastro GmbH,2019,Detailhandelsassistent/in (Elektrofach) EBA,Lyss (BE)
63,2,Hotel Seerose AG,2018,Detailhandelsassistent/in (Farben) EBA,Meisterschwanden (AG)
64,1,Hotel Frutt Lodge & Spa,2018,Detailhandelsassistent/in (Fleischwirtschaft) EBA,Melchsee-Frutt (OW)
65,1,Glashaus Gastro Menziken AG,2018,Detailhandelsassistent/in (Flower) EBA,Menziken (AG)
66,1,Hotel Beatus AG,2019,Detailhandelsassistent/in (Garden) EBA,Merligen (BE)
67,1,Hotel Central,2019,Detailhandelsassistent/in (Haushalt) EBA,Obersaxen (GR)
68,1,Sporthotel,2018,Detailhandelsassistent/in (Kiosk) EBA,Oberterzen (SG)
69,1,Astoria Gastronomie AG,2018,Detailhandelsassistent/in (Landi) EBA,Olten (SO)
70,1,Hotel Saratz,2019,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Pontresina (GR)
71,1,Albergo Croce Bianca,2019,Detailhandelsassistent/in (Möbel) EBA,Poschiavo (GR)
72,1,Schützen Rheinfelden AG,2018,Detailhandelsassistent/in (Musikinstrumente) EBA,Rheinfelden (AG)
73,1,Hotel Rigi Kaltbad GmbH,2018,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,Rigi Kaltbad (LU)
74,1,Hotel Mozart,2018,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Rorschach (SG)
75,1,Golfhotel Les Hauts de Gstaad & SPA,2019,Detailhandelsassistent/in (Papeterie) EBA,Saanenmöser (BE)
76,1,Hotel Kemmeriboden-Bad AG,2019,Detailhandelsassistent/in (Parfumerie) EBA,Schangnau (BE)
77,1,Wellness- & Spa-Hotel,2019,Detailhandelsassistent/in (Post) EBA,Schönried (BE)
78,1,Belvédère Scuol AG,2019,Detailhandelsassistent/in (Schuhe) EBA,Scuol (GR)
79,1,Reha Seewis,2019,Detailhandelsassistent/in (Spielwaren) EBA,Seewis Dorf (GR)
80,1,PARKHOTEL MARGNA,2019,Detailhandelsassistent/in (Sportartikel) EBA,Sils/Segl Baselgia (GR)
81,2,AG Hotel Waldhaus,2019,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Sils/Segl Maria (GR)
82,1,Albana Hotel & Suites Silvaplana SA,2019,Detailhandelsassistent/in (Textil) EBA,Silvaplana (GR)
83,1,Gasthaus Krone Speicher,2018,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",Speicher (AR)
84,1,Hotel Eden Spiez AG,2019,Detailhandelsassistent/in (Zoofachhandel) EBA,Spiez (BE)
85,1,Badrutt's Palace Hotel,2019,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",St. Moritz (GR)
86,2,Kempinski Hotel St. Moritz AG,2019,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,St. Moritz (GR)
87,1,Gasthof zur Metzg AG,2018,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Stäfa (ZH)
88,1,Hof de Planis,2019,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Stels (GR)
89,1,Hotel Restaurant Florida AG,2019,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Studen BE (BE)
90,1,Hotel Seepark AG,2019,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Thun (BE)
91,1,Romantik Hotel The Alpina Mountain Resor,2019,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Tschiertschen (GR)
92,1,salzano HOTEL - SPA - RESTAURANT,2019,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Unterseen (BE)
93,1,Hotel Säntis Unterwasser AG,2018,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Unterwasser (SG)
94,2,Säntis-Schwebebahn AG,2018,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Urnäsch (AR)
95,1,Landgasthof Schönbühl AG,2019,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Urtenen-Schönbühl (BE)
96,1,Hotel Valbella Inn AG,2019,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Valbella (GR)
97,1,Hôtel-Ecureuil,2018,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Villars-sur-Ollon (VD)
98,1,Hotel Hof Weissbad,2019,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Weissbad (AI)
99,1,Hirschen Wildhaus AG,2018,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Wildhaus (SG)
100,1,Hotel Sonne Wildhaus AG,2018,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Wildhaus (SG)
101,1,Hotel Toggenburg Wildhaus AG,2018,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,Wildhaus (SG)
102,1,Seehotel Wilerbad,2018,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,Wilen (Sarnen) (OW)
103,1,Stiftung Zukunft Alter,2018,Detailhandelsfachmann/-frau Beratung (Öffentlicher Verkehr) EFZ,Wilen (Sarnen) (OW)
104,2,Palace Hotel Mont Cervin,2018,Detailhandelsfachmann/-frau Beratung (Papeterie) EFZ,Zermatt (VS (de))
105,1,City-Hotel Ochsen Zug AG,2019,Detailhandelsfachmann/-frau Beratung (Parfümerie) EFZ,Zug (ZG)
106,1,Hotelbusiness Zug AG,2019,Detailhandelsfachmann/-frau Beratung (Post) EFZ,Zug (ZG)
107,1,Castell Zuoz AG,2019,Detailhandelsfachmann/-frau Beratung (Schuhe) EFZ,Zuoz (GR)
108,1,ALDEN Hotel Splügenschloss,2018,Detailhandelsfachmann/-frau Beratung (Spielwaren) EFZ,Zürich (ZH)
109,2,CROWNE PLAZA ZURICH,2018,Detailhandelsfachmann/-frau Beratung (Sportartikel) EFZ,Zürich (ZH)
110,1,Marktgasse Hotel Zürich,2018,Detailhandelsfachmann/-frau Beratung (Teppich und Bodenbeläge) EFZ,Zürich (ZH)
111,1,Widder Hotel,2018,Detailhandelsfachmann/-frau Beratung (Textil) EFZ,Zürich (ZH)
112,1,Sunstar Alpine Hotel,2019,Detailhandelsfachmann/-frau Beratung (Uhren-Schmuck-Edelsteine) EFZ,Arosa (GR)
113,1,Tschuggen Hotel Group AG,2019,Detailhandelsfachmann/-frau Beratung (Zoofachhandel) EFZ,Arosa (GR)
114,1,Tschuggen Hotel Group AG,2019,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Bewirtschaftung",Arosa (GR)
115,1,Kurhaus Bergün AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Autoteile-Logistik) EFZ,Bergün/Bravuogn (GR)
116,1,Hotel Schweizerhof Bern AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Bäckerei/Konditorei/Confiserie) EFZ,Bern (BE)
117,1,Hotel Restaurant Castle AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Consumer-Electronics) EFZ,Blitzingen (VS (de))
118,1,InterContinental Davos,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Do-it-yourself) EFZ,Davos Dorf (GR)
119,1,Ameron Swiss Mountain Hotel,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Eisenwaren) EFZ,Davos Platz (GR)
120,2,Hotel-Restaurant & Spa Hannigalp ***S,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Elektrofach) EFZ,Grächen (VS (de))
121,1,Hotel Kirchbühl AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Farben) EFZ,Grindelwald (BE)
122,1,Selfness Hotel Eiger,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Fleischwirtschaft) EFZ,Grindelwald (BE)
123,1,Hotel Gstaaderhof AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Flower) EFZ,Gstaad (BE)
124,1,Hotel Schönbühl AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Garden) EFZ,Hilterfingen (BE)
125,1,Maiensässhotel Guarda Val Sporz AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Haushalt) EFZ,Lenzerheide/Lai (GR)
126,1,Restaurant Römerhof,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Kiosk) EFZ,Leukerbad (VS (de))
127,1,Hotel Schweizerhaus AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Landi) EFZ,Maloja (GR)
128,1,Hotel Saratz,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Lederwaren und Reiseartikel) EFZ,Pontresina (GR)
129,1,Golfhotel Les Hauts de Gstaad & SPA,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Möbel) EFZ,Saanenmöser (BE)
130,1,Sunstar Hotel Beau-Site Saas-Fee AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Musikinstrumente) EFZ,Saas-Fee (VS (de))
131,1,Hotel Valbella Inn AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Nahrungs- und Genussmittel) EFZ,Valbella (GR)
132,1,Seehotel Wilerbad,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Papeterie) EFZ,Wilen (Sarnen) (OW)
133,3,Christiania Hotels & SPA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Parfümerie) EFZ,Zermatt (VS (de))
134,1,Hotel la Ginabelle,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Post) EFZ,Zermatt (VS (de))
135,2,Tradition Julen,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Schuhe) EFZ,Zermatt (VS (de))
136,1,Castell Zuoz AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Spielwaren) EFZ,Zuoz (GR)
137,1,Hotel Krone Unterstrass,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Sportartikel) EFZ,Zürich (ZH)
138,1,Hof Maran Hotel AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Teppich und Bodenbeläge) EFZ,Arosa (GR)
139,1,Hotel Bellevue AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Textil) EFZ,Braunwald (GL)
140,1,Hotel Bellevue Terminus AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Uhren-Schmuck-Edelsteine) EFZ,Engelberg (OW)
141,1,Hotel Kirchbühl AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Zoofachhandel) EFZ,Grindelwald (BE)
142,1,Hotel Gstaaderhof AG,2019,Diätkoch/-köchin EFZ,Gstaad (BE)
143,1,Stella Hotel Interlaken AG,2019,Drogist/in EFZ,Interlaken (BE)
144,1,Weisse Arena Gastro AG,2019,Drucktechnologe/-login EFZ,Laax GR 2 (GR)
145,1,Fribap,2018,Drucktechnologe/-login (Bogendruck) EFZ,Les Sciernes-d'Albeuve (FR)
146,1,Zentrum Ergolz,2018,Drucktechnologe/-login (Reprografie) EFZ,Ormalingen (BL)
147,1,Hof de Planis,2019,Drucktechnologe/-login (Rollendruck) EFZ,Stels (GR)
148,1,Urs Würsch,2018,Drucktechnologe/-login (Siebdruck) EFZ,Ballwil (LU)
149,1,Cyril Maret Maréchalerie,2018,"Medientechnologe/-login (Print) EFZ, in Anhörung",Crassier (VD)
