,Anzahl,Firma,Jahr,Lehrstelle,Ort
0,1,TraRec AG,2018,Abdichter/in EFZ,Alpnach Dorf (OW)
1,1,Recyclingcenter Wyrsch AG,2019,Abdichtungspraktiker/in EBA,Altdorf UR (UR)
2,1,RUAG Environment AG,2019,Agrarpraktiker/in EBA,Altdorf UR (UR)
3,1,Muldenzentrale OTG AG,2018,Agrarpraktiker/in (Landwirtschaft) EBA,Amriswil (TG)
4,1,KIBAG RE AG,2018,Agrarpraktiker/in (Spezialkulturen) EBA,Bassersdorf (ZH)
5,1,Steinauer AG,2018,Agrarpraktiker/in (Weinbereitung) EBA,Bennau (SZ)
6,1,Cablofer Recycling SA,2018,Anlagen- und Apparatebauer/in EFZ,Bex (VD)
7,1,CONTRABI SA,2018,Anlagenführer/in EFZ,Biasca (TI)
8,1,Zimmermann Transport AG,2018,Architekturmodellbauer/in EFZ,Buochs (NW)
9,1,Kuster Recycling AG,2018,Assistent/in Gesundheit und Soziales EBA,Ebnat-Kappel (SG)
10,1,Thévenaz-Leduc SA,2018,Augenoptiker/in EFZ,Ecublens VD (VD)
11,1,Loacker Swiss Recycling AG,2018,Automatiker/in EFZ,Emmen (LU)
12,1,Brunner Umweltservice AG,2018,Automatikmonteur/in EFZ,Flawil (SG)
13,1,CONGEFI SA,2018,Automobil-Assistent/in EBA,Giubiasco (TI)
14,1,Genossenschaft Migros Ostschweiz,2018,Automobil-Fachmann/-frau EFZ,Gossau SG (SG)
15,1,Solenthaler Recycling AG,2018,Automobil-Fachmann/-frau (Nutzfahrzeuge) EFZ,Gossau SG (SG)
16,1,Fabi Recycling GmbH,2018,Automobil-Fachmann/-frau (Personenwagen) EFZ,Hettlingen (ZH)
17,1,Frei Logistik + Recycling AG,2018,Automobil-Mechatroniker/in EFZ,Kloten (ZH)
18,1,Goutte Récupération SA,2018,Automobil-Mechatroniker/in (Nutzfahrzeuge) EFZ,Lausanne 20 (VD)
19,1,Sogetri SA,2018,Automobil-Mechatroniker/in (Personenwagen) EFZ,Les Acacias (GE)
20,1,Immark AG,2018,Bäcker/in-Konditor/in-Confiseur/in EBA,Liestal (BL)
21,1,Schneider Umweltservice AG,2018,Bäcker/in-Konditor/in-Confiseur/in EFZ,Meilen (ZH)
22,1,Fermeto Handels AG,2018,Bäcker/in-Konditor/in-Confiseur/in (Bäckerei-Konditorei) EFZ,Münchenstein (BL)
23,1,Haldimann AG,2018,Bäcker/in-Konditor/in-Confiseur/in (Konditorei-Confiserie) EFZ,Murten (FR)
24,1,Altola AG,2018,Baumaschinenmechaniker/in EFZ,Olten (SO)
25,1,Landolt Transport AG,2018,Baupraktiker/in EBA,Pfäffikon SZ (SZ)
26,1,ECONORD SA,2018,Bauwerktrenner/in EFZ,Rancate (TI)
27,1,Immark AG,2018,Bekleidungsgestalter/in EFZ,Regensdorf (ZH)
28,1,"Sogetri, succursale de Satigny",2018,Bekleidungsgestalter/in (Berufs- und Schutzbekleidung) EFZ,Satigny (GE)
29,1,Zingg Industrieabfälle AG,2018,Bekleidungsgestalter/in (Damenbekleidung) EFZ,Tübach (SG)
30,1,Retripa SA,2018,Bekleidungsgestalter/in (Herrenbekleidung) EFZ,Vernier (GE)
31,2,Brühlgut Stiftung,2018,Bekleidungsgestalter/in (Kopfbedeckung) EFZ,Winterthur (ZH)
32,1,PIRELLI TYRE (SUISSE) SA,2018,Bekleidungsgestalter/in (Pelzbekleidung) EFZ,Bellenz (TI)
33,1,Pneuhaus Brönnimann AG,2019,Bekleidungsnäher/in EBA,Belp (BE)
34,1,Dani`s Pneuhaus GmbH,2018,Betonwerker/in EFZ,Bilten (GL)
35,1,PIRELLI TYRE (SUISSE) SA,2018,Boden-Parkettleger/in EFZ,Bioggio (TI)
36,1,Pirelli Tyre (Suisse) SA,2018,Boden-Parkettleger/in (Parkett) EFZ,Brunegg (AG)
37,1,Pneu Egger SA,2018,Boden-Parkettleger/in (Textile und elastische Beläge) EFZ,Bussigny (VD)
38,1,Pirelli Tyre (Suisse) Agom SA,2018,Bootbauer/in EFZ,Conthey (VS (fr))
39,1,Euromaster Suisse SA,2018,Bootfachwart/in EFZ,Dierikon (LU)
40,1,Euromaster Dietlikon,2018,Buchhändler/in EFZ,Dietlikon (ZH)
41,1,Pneu Egger AG,2019,Büchsenmacher/in EFZ,Flüelen (UR)
42,1,Euromaster Servicecenter,2018,Bühnentänzer/in EFZ,Füllinsdorf (BL)
43,1,RRG Zürich SA,2018,Bühnentänzer/in (Klassischer Tanz) EFZ,Glattpark (Opfikon) (ZH)
44,1,Pneu Büeler GmbH,2018,Bühnentänzer/in (Zeitgenössischer Tanz) EFZ,Goldau (SZ)
45,1,VULCAN SA,2018,Büroassistent/in EBA,Gordola (TI)
46,1,Pirelli Tyre (Suisse) SA,2018,Carrosserielackierer/in EFZ,Immensee (SZ)
47,1,HE Reifen-Service AG,2018,Carrosseriespengler/in EFZ,Kloten (ZH)
